Guangzhou;china;guangzhou;canton;70100000;guangzhou0;23.11667;113.25;1;1
Cochabamba;bolivia;cochabamba;cochabamba;1490000;cochabamba0;-17.3895;-66.1568;3;418
Rosario;argentina;rosario;rosario;1490000;rosario0;-32.94682;-60.63932;3;419
Zurich;switzerland;zurich;zurich;1490000;zurich0;47.36667;8.55;1;420
Auckland;new_zealand;auckland;auckland;1480000;auckland0;-36.84042;174.73987;1;421
Niamey;niger;niamey;niamey;1480000;niamey0;13.5125;2.11178;1;422
Bareilly;india;bareilly;bareilly;1470000;bareilly0;28.35;79.41667;44;423
Chelyabinsk;russia;chelyabinsk;chelyabinsk;1470000;chelyabinsk0;55.15444;61.42972;7;424
Maracay;venezuela;maracay;maracay;1470000;maracay0;10.24694;-67.59583;4;425
Newcastle;unitedkingdom;newcastle_upon_tyne;newcastle;1470000;newcastle_upon_tyne0;54.97328;-1.61396;8;426
Prague;czech_republic;prague;praha;1470000;prague0;50.08;14.42;1;427
Weihai;china;weihai;weihai;1470000;weihai0;37.50167;122.11361;88;428
Calgary;canada;calgary;calgary;1460000;calgary0;51.05011;-114.08529;4;429
Da Nang;vietnam;da_nang;da_nang;1460000;da_nang0;16.06;108.25;3;430
Dhanbad;india;dhanbad;dhanbad;1460000;dhanbad0;23.8;86.45;45;431
Taizhou;china;taizhou;taizhou;1460000;taizhou1;32.49333;119.91063;89;432
Belgrade;serbia;belgrade;belgrade;1430000;belgrade0;44.82;20.45;1;433
Edmonton;canada;edmonton;edmonton;1430000;edmonton0;53.55014;-113.46871;5;434
Hai Phong;vietnam;haiphong;haiphong;1430000;haiphong0;20.865139;106.683833;4;435
Moradabad;india;moradabad;moradabad;1430000;moradabad0;28.83;78.78;46;436
Yancheng;china;yancheng;yancheng;1430000;yancheng0;33.383333;120.116667;90;437
Zhangjiakou;china;zhangjiakou;zhangjiakou;1430000;zhangjiakou0;40.81;114.87944;91;438
Adelaide;australia;adelaide;adelaide;1420000;adelaide0;-34.93333;138.6;5;439
Qom;iran;qom;qom;1420000;qom0;34.6401;50.8764;7;440
Tbilisi;georgia;tbilisi;tbilisi;1420000;tbilisi0;41.69411;44.83368;1;441
Torreon;mexico;torreon;torreon;1420000;torreon0;25.55;-103.43333;10;442
Aligarh;india;aligarh;aligarh;1410000;aligarh0;27.88;78.08;47;443
Buffalo;united_states;buffalo;buffalo;1410000;buffalo0;42.8897802;-78.8594794;41;444
Donetsk;ukraine;donetsk;donetsk;1410000;donetsk0;48;37.83;3;445
Maoming;china;maoming;maoming;1410000;maoming0;21.92;110.87;92;446
Panama City;panama;panama_city;panama;1410000;panama_city0;8.97;-79.53;1;447
Rostov on Don;russia;rostov_on_don;rostov;1410000;rostov_on_don0;47.24;39.71;8;448
Bandar Lampung;indonesia;bandar_lampung;bandar_lampung;1400000;bandar_lampung0;-5.42544;105.25803;11;449
Nouakchott;mauritania;nouakchott;nouakchott;1400000;nouakchott0;18.10033;-15.94975;1;450
Benguela;angola;benguela;benguela;1390000;benguela0;-12.57833;13.40722;2;451
Nanchong;china;nanchong;nanchong;1390000;nanchong0;30.8;106.083333;93;452
Freetown;sierra_leone;freetown;freetown;1380000;freetown0;8.484;-13.22994;1;453
Nottingham;unitedkingdom;nottingham;nottingham;1380000;nottingham0;52.95;-1.133333;9;454
San Luis Potosi;mexico;san_luis_potosi;san_luis_potosi;1380000;san_luis_potosi0;22.15;-100.98333;11;455
Antalya;turkey;antalya;antalya;1370000;antalya0;36.9125;30.68972;7;456
Konya;turkey;konya;konya;1370000;konya0;37.86556;32.4825;8;457
Managua;nicaragua;managua;managua;1370000;managua0;12.13282;-86.2504;1;458
Samara;russia;samara;samara;1370000;samara0;53.2;50.15;9;459
Yichang;china;yichang;yichang;1370000;yichang0;30.71444;111.28472;94;460
Xuchang;china;xuchang;xuchang;1360000;xuchang0;34.01667;113.81667;95;461
Barquisimeto;venezuela;barquisimeto;barquisimeto;1350000;barquisimeto0;10.07389;-69.32278;5;462
Bucaramanga;colombia;bucaramanga;bucaramanga;1350000;bucaramanga0;7.12972;-73.12583;5;463
Fez;morocco;fez;fes;1350000;fez0;34.03715;-4.9998;3;464
Fuyang;china;fuyang;fuyang;1350000;fuyang0;32.9;115.81667;96;465
Harrisburg;united_states;harrisburg;lancaster;1350000;harrisburg0;40.039722;-76.304444;42;466
Merida;mexico;merida;merida;1350000;merida0;20.96667;-89.61667;12;467
Natal;brazil;natal;natal;1350000;natal0;-5.795;-35.20944;17;468
Tainan;taiwan;tainan;tainan;1350000;tainan0;22.99083;120.21333;4;469
Mombasa;kenya;mombasa;mombasa;1340000;mombasa0;-4.055;39.6605;2;470
Mysore;india;mysore;mysore;1340000;mysore0;12.30722;76.64972;48;471
Dnepropetrovsk;ukraine;dnepropetrovsk;dnipro;1330000;dnepropetrovsk0;48.45;34.98333;4;472
Kananga;democratic_republic_of_the_congo;kananga;kananga;1330000;kananga0;-5.88;22.43;4;473
Ottawa;canada;ottawa;ottawa;1330000;ottawa0;45.41117;-75.69812;6;474
Shymkent;kazakhstan;shymkent;shymkent;1330000;shymkent0;42.32;69.59;3;475
Lille;france;lille;kortrijk;1320000;lille0;50.63333;3.06667;4;476
Melbourne;united_states;melbourne;melbourne;1320000;melbourne1;28.11667;-80.63333;43;477
Agadir;morocco;agadir;agadir;1310000;agadir0;30.433333;-9.6;4;478
Dazhou;china;dazhou;dazhou;1310000;dazhou0;31.21592;107.50092;97;479
Hamamatsu;japan;hamamatsu;hamamatsu;1310000;hamamatsu0;34.7;137.73333;10;480
Huaibei;china;huaibei;huaibei;1310000;huaibei0;33.58;116.47;98;481
Kaifeng;china;kaifeng;kaifeng;1310000;kaifeng0;34.8;114.3;99;482
San Pedro Sula;honduras;san_pedro;san_pedro;1310000;san_pedro0;15.5;-88.033333;1;483
Qingyuan;china;qingyuan;qingyuan;1300000;qingyuan0;23.816667;113.033333;100;484
Sevilla;spain;sevilla;seville;1300000;sevilla0;37.38241;-5.97613;4;485
Krasnoyarsk;russia;krasnoyarsk;krasnoyarsk;1290000;krasnoyarsk0;56.00972;92.79167;10;486
Luzhou;china;luzhou;luzhou;1290000;luzhou0;28.88;105.38;101;487
Tiruchirappalli;india;tiruchirappalli;tiruchi;1290000;tiruchirappalli0;10.82;78.68;49;488
Stockton;united_states;stockton;modesto;1270000;stockton0;37.9758467;-121.30852;44;489
Kisangani;democratic_republic_of_the_congo;kisangani;kisangani;1260000;kisangani0;0.55;25.23;5;490
Oslo;norway;oslo;oslo;1260000;oslo0;59.95;10.75;1;491
Yibin;china;yibin;yibin;1260000;yibin0;28.76667;104.62383;102;492
Aba;nigeria;aba;aba;1250000;aba0;5.10658;7.36667;8;493
Dushanbe;tajikistan;dushanbe;dusanbe;1250000;dushanbe0;38.536667;68.78;1;494
McAllen;united_states;mcallen;brownsville;1250000;mcallen0;26.2189785;-98.244892;45;495
Antwerp;belgium;antwerp;anvers;1240000;antwerp0;51.22;4.42;2;496
Dezhou;china;dezhou;dezhou;1240000;dezhou0;37.436;116.359;103;497
Karawang;indonesia;karawang;karawang;1240000;karawang0;-6.3125;107.295;12;498
Luan;china;luan;luan;1240000;luan0;31.76;116.49;104;499
Naha;japan;naha;naha;1240000;naha0;26.2125;127.68111;11;500
Quetta;pakistan;quetta;quetta;1240000;quetta0;30.199;67.00971;9;501
Rizhao;china;rizhao;rizhao;1240000;rizhao0;35.4158;119.5271;105;502
Sofia;bulgaria;sofia;sofia;1240000;sofia0;42.69751;23.32415;1;503
Aguascalientes;mexico;aguascalientes;aguascalientes;1230000;aguascalientes0;21.88333;-102.3;13;504
Batam;indonesia;batam;batam;1230000;batam0;1.03;103.92;13;505
Changzhi;china;changzhi;changzhi;1230000;changzhi0;36.195;113.117;106;506
Hengyang;china;hengyang;hengyang;1230000;hengyang0;26.88806;112.615;107;507
Hubli Dharwad;india;hubli_dharwad;hubli_dharwar;1230000;hubli_dharwad0;15.3617;75.0849;50;508
Jinzhou;china;jinzhou;jinzhou;1230000;jinzhou0;41.116667;121.133333;108;509
Ufa;russia;ufa;ufa;1230000;ufa0;54.775;56.0375;11;510
Cape Coral;united_states;cape_coral;cape_coral;1220000;cape_coral0;26.639722;-81.9825;46;511
Cartagena;colombia;cartagena;cartagena;1220000;cartagena0;10.39972;-75.51444;6;512
Guwahati;india;guwahati;gauhati;1220000;guwahati0;26.18617;91.75095;51;513
Tangier;morocco;tangier;tangier;1220000;tangier0;35.766667;-5.8;5;514
Cheongju;south_korea;cheongju;cheongju;1210000;cheongju0;36.64;127.5;6;515
Cirebon;indonesia;cirebon;cirebon;1210000;cirebon0;-6.7063;108.557;14;516
Cuernavaca;mexico;cuernavaca;cuernavaca;1210000;cuernavaca0;18.91667;-99.25;14;517
Jalandhar;india;jalandhar;jullundur;1210000;jalandhar0;31.326;75.576;52;518
Nuremberg;germany;nuremberg;nurnberg;1210000;nuremberg0;49.44778;11.06833;9;519
Salem;india;salem;salem;1210000;salem0;11.65;78.16;53;520
Saratov;russia;saratov;saratov;1210000;saratov0;51.56667;46.03333;12;521
Serang;indonesia;serang;serang;1210000;serang0;-6.1149;106.1502;15;522
Tegucigalpa;honduras;tegucigalpa;tegucigalpa;1210000;tegucigalpa0;14.0818;-87.20681;2;523
Changde;china;changde;changde;1200000;changde0;29.03222;111.67806;109;524
Oklahoma City;united_states;oklahoma_city;oklahoma_city;1200000;oklahoma_city0;35.4672439;-97.513746;47;525
Onitsha;nigeria;onitsha;onitsha;1200000;onitsha0;6.14543;6.78845;9;526
Touba;senegal;touba;touba;1200000;touba0;14.87;-15.88;2;527
Yueyang;china;yueyang;yueyang;1200000;yueyang0;29.33333;113.09194;110;528
Arequipa;peru;arequipa;arequipa;1190000;arequipa0;-16.39889;-71.535;2;529
Baoji;china;baoji;baoji;1190000;baoji0;34.353611;107.375278;111;530
Denpasar;indonesia;denpasar;denpasar;1190000;denpasar0;-8.65;115.21667;16;531
Erbil;iraq;erbil;arbil;1190000;erbil0;36.316667;44;4;532
Gqeberha;south_africa;gqeberha;port_elizabeth;1190000;port_elizabeth0;-33.91799;25.57007;4;533
Joao Pessoa;brazil;joao_pessoa;joao_pessoa;1190000;joao_pessoa0;-7.115;-34.86306;18;534
Suqian;china;suqian;suqian;1190000;suqian0;33.95;118.3;112;535
Zhenjiang;china;zhenjiang;zhenjiang;1190000;zhenjiang0;32.2;119.416667;113;536
Liaocheng;china;liaocheng;liaocheng;1180000;liaocheng0;36.44389;115.96472;114;537
Pointe Noire;congo;pointe_noire;pointe_noire;1180000;pointe_noire0;-4.8;11.85;2;538
Xinyang;china;xinyang;xinyang;1180000;xinyang0;32.12278;114.06556;115;539
Florianopolis;brazil;florianopolis;florianopolis;1170000;florianopolis0;-27.518;-48.494;19;540
Greensboro;united_states;greensboro;greensboro;1170000;greensboro0;36.0953394;-79.824722;48;541
Lilongwe;malawi;lilongwe;lilongwe;1170000;lilongwe0;-13.98333;33.78333;1;542
Marrakech;morocco;marrakech;marrakesh;1170000;marrakech0;31.63148;-8.00828;6;543
Mendoza;argentina;mendoza;mendoza;1170000;mendoza0;-32.883333;-68.816667;4;544
Siliguri;india;siliguri;shiliguri;1170000;siliguri0;26.71;88.43;54;545
Voronezh;russia;voronezh;voronezh;1170000;voronezh0;51.6699;39.19227;13;546
Chifeng;china;chifeng;ulanhad;1160000;chifeng0;42.26833;118.96361;116;547
Ezhou;china;ezhou;ezhou;1160000;ezhou0;30.4;114.83333;117;548
Maiduguri;nigeria;maiduguri;maiduguri;1160000;maiduguri0;11.84644;13.16027;10;549
Omsk;russia;omsk;omsk;1160000;omsk0;55;73.4;14;550
Wanzhou;china;wanzhou;wanzhou;1160000;wanzhou0;30.9;108.467;118;551
Hanover;germany;hanover;hannover;1150000;hanover0;52.37052;9.73322;10;552
Kumamoto;japan;kumamoto;kumamoto;1150000;kumamoto0;32.78972;130.74167;12;553
Solapur;india;solapur;sholapur;1150000;solapur0;17.68333;75.91667;55;554
Sousse;tunisia;sousse;susah;1150000;sousse0;35.84;10.64;2;555
Southampton;unitedkingdom;southampton;southampton;1150000;southampton0;50.9;-1.4;10;556
Bordeaux;france;bordeaux;bordeaux;1140000;bordeaux0;44.84;-0.58;5;557
Kirkuk;iraq;kirkuk;kirkuk;1140000;kirkuk0;35.46806;44.39222;5;558
Memphis;united_states;memphis;memphis;1140000;memphis0;35.1045447;-89.979084;49;559
Ilorin;nigeria;ilorin;ilorin;1130000;ilorin0;8.5;4.55;11;560
Khulna;bangladesh;khulna;khulna;1130000;khulna0;22.81348;89.56723;3;561
Lianyungang;china;lianyungang;lianyungang;1130000;lianyungang0;34.6;119.166667;119;562
Richmond;united_states;richmond;richmond;1130000;richmond0;37.5537575;-77.4602617;50;563
Saharanpur;india;saharanpur;saharanpur;1130000;saharanpur0;29.96667;77.55;56;564
Shizuoka;japan;shizuoka;shizuoka;1130000;shizuoka0;34.983333;138.383333;13;565
Toulouse;france;toulouse;toulouse;1130000;toulouse0;43.6045;1.444;6;566
Zhaoqing;china;zhaoqing;zhaoqing;1130000;zhaoqing0;23.05116;112.45972;120;567
Banjul;gambia;banjul;banjul;1120000;banjul0;13.453056;-16.5775;1;568
Kayseri;turkey;kayseri;kayseri;1120000;kayseri0;38.733333;35.483333;9;569
Kermanshah;iran;kermanshah;kermanshah;1110000;kermanshah0;34.324;47.074;8;570
Maceio;brazil;maceio;maceio;1110000;maceio0;-9.66583;-35.73528;20;571
Qujing;china;qujing;qujing;1110000;qujing0;25.48333;103.78333;121;572
Saltillo;mexico;saltillo;saltillo;1110000;saltillo0;25.41667;-101;15;573
Odessa;ukraine;odessa;odesa;1100000;odessa0;46.5;30.75;5;574
Pekan Baru;indonesia;pekanbaru;pekanbaru;1100000;pekanbaru0;0.56;101.43;17;575
Sokoto;nigeria;sokoto;sokoto;1100000;sokoto0;13.062222;5.233889;12;576
Cucuta;colombia;cucuta;cucuta;1090000;cucuta0;7.88333;-72.50528;7;577
Jos;nigeria;Jos;Jos;1090000;jos0;9.91667;8.9;13;578
Malaga;spain;malaga;malaga;1090000;malaga0;36.719444;-4.42;5;579
Perm;russia;perm;perm;1090000;perm0;58;56.25;15;580
San Miguel de Tucuman;argentina;san_miguel;tucuman;1090000;san_miguel0;-26.82414;-65.2226;5;581
Volgograd;russia;volgograd;volgograd;1090000;volgograd0;48.80472;44.58583;16;582
Diyarbakir;turkey;Diyarbakir;Diyarbakir;1080000;diyarbakir0;37.91583;40.21889;10;583
Shuyang;china;shuyang;shuyang;1080000;shuyang0;34.114444;118.768889;122;584
Teresina;brazil;teresina;teresina;1080000;teresina0;-5.0949;-42.8042;21;585
Ulsan;south_korea;ulsan;ulsan;1080000;ulsan0;35.53722;129.31667;7;586
Warangal;india;warangal;warangal;1080000;warangal0;18;79.58333;57;587
Bobo Dioulasso;burkina_faso;bobo;dioulasso;1070000;bobo0;11.17715;-4.2979;2;588
Ashgabat;turkmenistan;ashgabat;asgabat;1060000;ashgabat0;37.95;58.38333;1;589
Bukavu;democratic_republic_of_the_congo;bukavu;bukavu;1060000;bukavu0;-2.5;28.866667;6;590
Cancun;mexico;cancun;cancun;1060000;cancun0;21.16;-86.845;16;591
Chihuahua;mexico;chihuahua;chihuahua;1060000;chihuahua0;28.63333;-106.08333;17;592
Jerusalem;israel;jerusalem;jerusalem;1060000;jerusalem0;31.77902;35.2253;3;593
Mwanza;tanzania;mwanza;rock_city;1060000;mwanza0;-2.516667;32.9;2;594
Yongkang;china;yongkang;lizhou;1060000;yongkang0;28.9;120.033333;123;595
Asmara;eritrea;asmara;asmera;1050000;asmara0;15.322778;38.925;1;596
Beihai;china;beihai;beihai;1050000;beihai0;21.48333;109.1;124;597
Calicut;india;calicut;kozhikode;1050000;calicut0;11.25;75.77;58;598
Hofuf;saudi_arabia;hofuf;al_hufuf;1050000;hofuf0;25.383333;49.583333;6;599
Jiujiang;china;jiujiang;kiukiang;1050000;jiujiang0;29.661;115.954;125;600
Mersin;turkey;mersin;mersin;1050000;mersin0;36.79526;34.61792;11;601
Shaoyang;china;shaoyang;shaoyang;1050000;shaoyang0;27;111.2;126;602
Valparaiso;chile;valparaiso;valparaiso;1050000;valparaiso0;-33.03932;-71.62725;2;603
Zhoukou;china;zhoukou;zhoukou;1050000;zhoukou0;33.6367;114.7014;127;604
Dehra Dun;india;dehra_dun;dehradun;1040000;dehra_dun0;30.345;78.029;59;605
El Paso;united_states;el_paso;las_cruces;1040000;el_paso0;31.8483649;-106.43287;51;606
Huludao;china;huludao;huludao;1040000;huludao0;40.72;121;128;607
Irbid;jordan;irbid;irbid;1040000;irbid0;32.55;35.85;2;608
Morelia;mexico;morelia;morelia;1040000;morelia0;19.702222;-101.185556;18;609
Shiyan;china;shiyan;shiyan;1040000;shiyan0;32.6475;110.77806;129;610
Chuzhou;china;chuzhou;chuzhou;1030000;chuzhou0;32.256;118.333;130;611
Dongying;china;dongying;dongying;1030000;dongying0;37.434;118.6746;131;612
Langfang;china;langfang;langfang;1030000;langfang0;39.5383;116.6835;132;613
Najaf;iraq;najaf;an_najaf;1030000;najaf0;32;44.33;6;614
Qiqihar;china;qiqihar;qiqihar;1030000;qiqihar0;47.34083;123.96722;133;615
Guigang;china;guigang;guigang;1020000;guigang0;23.112;109.599;134;616
Hengshui;china;hengshui;hengshui;1020000;hengshui0;37.739;115.669;135;617
Panjin;china;panjin;panjin;1020000;panjin0;41.6;122.82;136;618
Zaria;nigeria;zaria;zaria;1020000;zaria0;11.11324;7.72518;14;619
Changwon;south_korea;changwon;changwon;1010000;changwon0;35.27;128.62;8;620
Khamis Mushait;saudi_arabia;khamis_mushait;khamis_mushayt;1010000;khamis_mushait0;18.3;42.733333;7;621
Louisville;united_states;louisville;louisville;1010000;louisville0;38.209237;-85.7038502;52;622
Tucson;united_states;tucson;tucson;1010000;tucson0;32.221667;-110.926389;53;623
Bremen;germany;bremen;bremen;1000000;bremen0;53.076;8.807;11;624
Fresno;united_states;fresno;fresno;1000000;fresno0;36.7378;-119.7871;54;625
Linfen;china;linfen;linfen;1000000;linfen0;36.088;111.519;137;626
Liuyang;china;liuyang;liuyang;1000000;liuyang0;28.1637;113.6433;138;627